AnimalID,SireID,DamID,PopID,FamilyID,SexID,TankID,M1BW,M2BW,M2Age
13G100135I,12G000V507,12G000V370,Pop3,13F1367098,Male,T2,6.79,29.9,212
13G100189I,12G000V507,12G000V370,Pop3,13F1367098,Female,T2,6.79,30,212
13G100136I,12G000V507,12G000V370,Pop3,13F1367098,Male,T2,6.79,30.2,212
13G100185I,12G000V507,12G000V370,Pop3,13F1367098,Female,T2,6.79,32.3,212
13G1003178,12G000V507,12G000V370,Pop3,13F1367098,Male,T2,7.13,20.5,212
13G1003169,12G000V507,12G000V370,Pop3,13F1367098,Female,T2,7.13,27.9,212
13G1003161,12G000V507,12G000V370,Pop3,13F1367098,Male,T2,7.13,28.1,212
13G100447I,12G000V507,12G000V370,Pop3,13F1367098,Male,T2,7.13,28.2,212
13G1003149,12G000V507,12G000V370,Pop3,13F1367098,Female,T2,7.13,28.7,212
13G100451I,12G000V507,12G000V370,Pop3,13F1367098,Male,T2,7.13,30.1,212
13G100429I,12G000V507,12G000V370,Pop3,13F1367098,Female,T2,7.13,34.2,212
13G100165I,12G000V507,12G000V370,Pop3,13F1367098,Female,T2,7.13,34.6,212
13G1003172,12G000V507,12G000V370,Pop3,13F1367098,Female,T2,7.13,34.7,212
13G1003164,12G000V507,12G000V370,Pop3,13F1367098,Female,T2,7.13,35.5,212
13G1002167,12G000V507,12G000V370,Pop3,13F1367098,Male,T2,8.21,21.1,212
13G1002176,12G000V507,12G000V370,Pop3,13F1367098,Male,T2,8.21,21.4,212
13G1002169,12G000V507,12G000V370,Pop3,13F1367098,Male,T2,8.21,24.4,212
13G1002153,12G000V507,12G000V370,Pop3,13F1367098,Male,T2,8.21,26.6,212
13G1002182,12G000V507,12G000V370,Pop3,13F1367098,Female,T2,8.21,29.4,212
13G100983I,12G000K160,12G000W018,Pop3,13F1367119,Male,T1,5.77,28.3,208
13G1001059,12G000K160,12G000W018,Pop3,13F1367119,Male,T1,5.77,29.1,208
13G1001032,12G000K160,12G000W018,Pop3,13F1367119,Male,T1,5.77,30.1,208
13G1001053,12G000K160,12G000W018,Pop3,13F1367119,Female,T1,5.77,30.4,208
13G1001056,12G000K160,12G000W018,Pop3,13F1367119,Female,T1,5.77,32.2,208
13G1001044,12G000K160,12G000W018,Pop3,13F1367119,Female,T1,5.77,35.2,208
13G1001046,12G000K160,12G000W018,Pop3,13F1367119,Female,T1,5.77,35.8,208
13G1002383,12G000K160,12G000W018,Pop3,13F1367119,Female,T1,5.81,28.9,208
13G101192J,12G000K160,12G000W018,Pop3,13F1367119,Male,T1,5.81,30.4,208
13G1002394,12G000K160,12G000W018,Pop3,13F1367119,Female,T1,5.81,30.7,208
13G1002379,12G000K160,12G000W018,Pop3,13F1367119,Female,T1,5.81,34,208
13G100020J,12G000K160,12G000W018,Pop3,13F1367119,Female,T1,5.81,34.8,208
13G100094J,12G000K160,12G000W018,Pop3,13F1367119,Female,T1,5.81,38.5,208
13G100450I,12G000K160,12G000W018,Pop3,13F1367119,Male,T1,6.81,26.9,207
13G100449I,12G000K160,12G000W018,Pop3,13F1367119,Male,T1,6.81,27.8,207
13G1003379,12G000K160,12G000W018,Pop3,13F1367119,Male,T1,6.81,29.7,207
13G1003400,12G000K160,12G000W018,Pop3,13F1367119,Male,T1,6.81,29.9,207
13G1003403,12G000K160,12G000W018,Pop3,13F1367119,Female,T1,6.81,35.4,207
13G1003409,12G000K160,12G000W018,Pop3,13F1367119,Female,T1,6.81,37,207
13G100498I,12G000K160,12G000W018,Pop3,13F1367119,Female,T1,6.81,40.2,207
13G1001047,12G000K160,12G000W018,Pop3,13F1367119,Male,T2,5.77,22.4,208
13G1001033,12G000K160,12G000W018,Pop3,13F1367119,Male,T2,5.77,23.7,208
13G1001038,12G000K160,12G000W018,Pop3,13F1367119,Female,T2,5.77,26.7,208
13G100978I,12G000K160,12G000W018,Pop3,13F1367119,Male,T2,5.77,27.4,208
13G1001049,12G000K160,12G000W018,Pop3,13F1367119,Male,T2,5.77,27.8,208
13G100915I,12G000K160,12G000W018,Pop3,13F1367119,Female,T2,5.77,30.8,208
13G100917I,12G000K160,12G000W018,Pop3,13F1367119,Female,T2,5.77,32.8,208
13G100994I,12G000K160,12G000W018,Pop3,13F1367119,Female,T2,5.77,33.3,208
13G1001060,12G000K160,12G000W018,Pop3,13F1367119,Female,T2,5.77,33.7,208
13G1002387,12G000K160,12G000W018,Pop3,13F1367119,Male,T2,5.81,16.5,208
13G1002407,12G000K160,12G000W018,Pop3,13F1367119,Male,T2,5.81,20.2,208
13G1002392,12G000K160,12G000W018,Pop3,13F1367119,Male,T2,5.81,20.7,208
13G1002395,12G000K160,12G000W018,Pop3,13F1367119,Male,T2,5.81,21.8,208
13G1002384,12G000K160,12G000W018,Pop3,13F1367119,Female,T2,5.81,24.3,208
13G1002376,12G000K160,12G000W018,Pop3,13F1367119,Male,T2,5.81,24.4,208
13G1002415,12G000K160,12G000W018,Pop3,13F1367119,Female,T2,5.81,27.4,208
13G100127J,12G000K160,12G000W018,Pop3,13F1367119,Female,T2,5.81,31.9,208
13G100145J,12G000K160,12G000W018,Pop3,13F1367119,Female,T2,5.81,32.9,208
13G1003383,12G000K160,12G000W018,Pop3,13F1367119,Male,T2,6.81,22,207
13G1003405,12G000K160,12G000W018,Pop3,13F1367119,Male,T2,6.81,25.1,207
13G1003401,12G000K160,12G000W018,Pop3,13F1367119,Female,T2,6.81,30.1,207
13G1003392,12G000K160,12G000W018,Pop3,13F1367119,Female,T2,6.81,32.4,207
13G100499I,12G000K160,12G000W018,Pop3,13F1367119,Female,T2,6.81,34.1,207
13G100407I,12G000K160,12G000W018,Pop3,13F1367119,Female,T2,6.81,35.3,207
13G1001954,12G000K139,12G000W272,Pop4,13F1306013,Male,T1,6.85,20.8,216
13G1001933,12G000K139,12G000W272,Pop4,13F1306013,Male,T1,6.85,22.2,216
13G1001942,12G000K139,12G000W272,Pop4,13F1306013,Male,T1,6.85,22.5,216
13G1001960,12G000K139,12G000W272,Pop4,13F1306013,Male,T1,6.85,22.7,216
13G1001951,12G000K139,12G000W272,Pop4,13F1306013,Male,T1,6.85,22.9,216
13G1001930,12G000K139,12G000W272,Pop4,13F1306013,Female,T1,6.85,25.9,216
13G1001949,12G000K139,12G000W272,Pop4,13F1306013,Male,T1,6.85,26.1,216
13G1001950,12G000K139,12G000W272,Pop4,13F1306013,Female,T1,6.85,26.7,216
13G1001948,12G000K139,12G000W272,Pop4,13F1306013,Female,T1,6.85,28.3,216
13G1001740,12G000K139,12G000W272,Pop4,13F1306013,Male,T1,7.39,23.5,216
13G1001736,12G000K139,12G000W272,Pop4,13F1306013,Male,T1,7.39,24.7,216
13G1001753,12G000K139,12G000W272,Pop4,13F1306013,Male,T1,7.39,26.2,216
13G1001759,12G000K139,12G000W272,Pop4,13F1306013,Male,T1,7.39,26.4,216
13G1001744,12G000K139,12G000W272,Pop4,13F1306013,Male,T1,7.39,26.6,216
13G1001764,12G000K139,12G000W272,Pop4,13F1306013,Female,T1,7.39,27.3,216
13G100095I,12G000K139,12G000W272,Pop4,13F1306013,Male,T1,7.39,30.4,216
13G1001749,12G000K139,12G000W272,Pop4,13F1306013,Female,T1,7.39,31.1,216
13G100039I,12G000K139,12G000W272,Pop4,13F1306013,Female,T1,7.39,35,216
13G1000585,12G000K139,12G000W272,Pop4,13F1306013,Male,T1,7.43,23.6,216
13G100796I,12G000K139,12G000W272,Pop4,13F1306013,Male,T1,7.43,24.8,216
13G1000611,12G000K139,12G000W272,Pop4,13F1306013,Male,T1,7.43,25.6,216
13G100732I,12G000K139,12G000W272,Pop4,13F1306013,Male,T1,7.43,26,216
13G1000583,12G000K139,12G000W272,Pop4,13F1306013,Female,T1,7.43,28.2,216
13G1000603,12G000K139,12G000W272,Pop4,13F1306013,Female,T1,7.43,29.3,216
13G100711I,12G000K139,12G000W272,Pop4,13F1306013,Female,T1,7.43,32.1,216
13G1001966,12G000K139,12G000W272,Pop4,13F1306013,Male,T2,6.85,18.7,216
13G1001944,12G000K139,12G000W272,Pop4,13F1306013,Male,T2,6.85,20,216
13G1001961,12G000K139,12G000W272,Pop4,13F1306013,Male,T2,6.85,20.1,216
13G1001963,12G000K139,12G000W272,Pop4,13F1306013,Male,T2,6.85,21.8,216
13G1001932,12G000K139,12G000W272,Pop4,13F1306013,Female,T2,6.85,26.3,216
13G1001958,12G000K139,12G000W272,Pop4,13F1306013,Female,T2,6.85,26.9,216
13G1001766,12G000K139,12G000W272,Pop4,13F1306013,Male,T2,7.39,17,216
13G1001748,12G000K139,12G000W272,Pop4,13F1306013,Male,T2,7.39,20.5,216
13G1001769,12G000K139,12G000W272,Pop4,13F1306013,Male,T2,7.39,21.2,216
13G1001774,12G000K139,12G000W272,Pop4,13F1306013,Male,T2,7.39,21.6,216
13G1001737,12G000K139,12G000W272,Pop4,13F1306013,Female,T2,7.39,28.6,216
13G100055I,12G000K139,12G000W272,Pop4,13F1306013,Female,T2,7.39,31.2,216
13G1000589,12G000K139,12G000W272,Pop4,13F1306013,Male,T2,7.43,17.3,216
13G1000609,12G000K139,12G000W272,Pop4,13F1306013,Male,T2,7.43,17.7,216
13G1000604,12G000K139,12G000W272,Pop4,13F1306013,Male,T2,7.43,20.6,216
13G1000608,12G000K139,12G000W272,Pop4,13F1306013,Female,T2,7.43,24.4,216
13G1000610,12G000K139,12G000W272,Pop4,13F1306013,Female,T2,7.43,25.6,216
13G100779I,12G000K139,12G000W272,Pop4,13F1306013,Female,T2,7.43,26.5,216
13G1000607,12G000K139,12G000W272,Pop4,13F1306013,Female,T2,7.43,27.5,216
13G1000582,12G000K139,12G000W272,Pop4,13F1306013,Female,T2,7.43,27.9,216
13G100737I,12G000K139,12G000W272,Pop4,13F1306013,Female,T2,7.43,31.5,216
13G1001187,12G000K474,12G000K846,Pop4,13F1306018,Male,T1,4.82,26.3,223
13G100207J,12G000K474,12G000K846,Pop4,13F1306018,Male,T1,4.82,27.3,223
13G100291J,12G000K474,12G000K846,Pop4,13F1306018,Male,T1,4.82,29.3,223
13G100210J,12G000K474,12G000K846,Pop4,13F1306018,Female,T1,4.82,42.8,223
13G1002503,12G000K474,12G000K846,Pop4,13F1306018,Male,T1,5.41,20.3,223
13G1002523,12G000K474,12G000K846,Pop4,13F1306018,Female,T1,5.41,23.2,223
13G1002500,12G000K474,12G000K846,Pop4,13F1306018,Male,T1,5.41,24.2,223
13G1002510,12G000K474,12G000K846,Pop4,13F1306018,Male,T1,5.41,24.5,223
13G1002518,12G000K474,12G000K846,Pop4,13F1306018,Male,T1,5.41,25,223
13G1002519,12G000K474,12G000K846,Pop4,13F1306018,Female,T1,5.41,30.1,223
13G1002511,12G000K474,12G000K846,Pop4,13F1306018,Female,T1,5.41,32.8,223
13G1002195,12G000K474,12G000K846,Pop4,13F1306018,Male,T1,5.82,24.9,222
13G1002205,12G000K474,12G000K846,Pop4,13F1306018,Male,T1,5.82,26.1,222
13G100895I,12G000K474,12G000K846,Pop4,13F1306018,Male,T1,5.82,31.1,222
13G1002200,12G000K474,12G000K846,Pop4,13F1306018,Female,T1,5.82,34.9,222
13G100622I,12G000K474,12G000K846,Pop4,13F1306018,Female,T1,5.82,39.7,222
13G100661I,12G000K474,12G000K846,Pop4,13F1306018,Female,T1,5.82,40.8,222
13G1001175,12G000K474,12G000K846,Pop4,13F1306018,Male,T2,4.82,23.1,223
13G1001172,12G000K474,12G000K846,Pop4,13F1306018,Male,T2,4.82,25.1,223
13G1001180,12G000K474,12G000K846,Pop4,13F1306018,Male,T2,4.82,27.3,223
13G1001186,12G000K474,12G000K846,Pop4,13F1306018,Female,T2,4.82,29.5,223
13G100209J,12G000K474,12G000K846,Pop4,13F1306018,Female,T2,4.82,31.9,223
13G100292J,12G000K474,12G000K846,Pop4,13F1306018,Female,T2,4.82,32.2,223
13G1002505,12G000K474,12G000K846,Pop4,13F1306018,Female,T2,5.41,27.1,223
13G1002497,12G000K474,12G000K846,Pop4,13F1306018,Female,T2,5.41,28.7,223
13G1002194,12G000K474,12G000K846,Pop4,13F1306018,Male,T2,5.82,20.7,222
13G1002214,12G000K474,12G000K846,Pop4,13F1306018,Male,T2,5.82,26.4,222
13G1002222,12G000K474,12G000K846,Pop4,13F1306018,Female,T2,5.82,27.4,222
13G100669I,12G000K474,12G000K846,Pop4,13F1306018,Male,T2,5.82,27.6,222
13G1002223,12G000K474,12G000K846,Pop4,13F1306018,Male,T2,5.82,28.3,222
13G1002199,12G000K474,12G000K846,Pop4,13F1306018,Female,T2,5.82,28.5,222
13G100897I,12G000K474,12G000K846,Pop4,13F1306018,Male,T2,5.82,29.8,222
13G1002189,12G000K474,12G000K846,Pop4,13F1306018,Male,T2,5.82,30.5,222
13G1001902,12G000V426,12G000V326,Pop4,13F1306027,Male,T1,4.59,22.4,214
13G1001905,12G000V426,12G000V326,Pop4,13F1306027,Female,T1,4.59,24,214
13G100652I,12G000V426,12G000V326,Pop4,13F1306027,Male,T1,4.59,28.3,214
13G100662I,12G000V426,12G000V326,Pop4,13F1306027,Male,T1,4.59,28.8,214
13G1003659,12G000V426,12G000V326,Pop4,13F1306027,Male,T1,5.12,20.9,215
13G1003649,12G000V426,12G000V326,Pop4,13F1306027,Male,T1,5.12,22,215
13G100530I,12G000V426,12G000V326,Pop4,13F1306027,Male,T1,5.12,27.7,215
13G1003656,12G000V426,12G000V326,Pop4,13F1306027,Female,T1,5.12,29.1,215
13G1003648,12G000V426,12G000V326,Pop4,13F1306027,Female,T1,5.12,30.5,215
13G100807I,12G000V426,12G000V326,Pop4,13F1306027,Female,T1,5.12,34.8,215
13G1001916,12G000V426,12G000V326,Pop4,13F1306027,Male,T2,4.59,22.2,214
13G100600I,12G000V426,12G000V326,Pop4,13F1306027,Male,T2,4.59,23.3,214
13G1001909,12G000V426,12G000V326,Pop4,13F1306027,Female,T2,4.59,26.2,214
13G100693I,12G000V426,12G000V326,Pop4,13F1306027,Male,T2,4.59,29.2,214
13G1001912,12G000V426,12G000V326,Pop4,13F1306027,Female,T2,4.59,29.4,214
13G100660I,12G000V426,12G000V326,Pop4,13F1306027,Female,T2,4.59,31.2,214
13G1003653,12G000V426,12G000V326,Pop4,13F1306027,Male,T2,5.12,13.8,215
13G100855I,12G000V426,12G000V326,Pop4,13F1306027,Male,T2,5.12,26,215
13G1003667,12G000V426,12G000V326,Pop4,13F1306027,Female,T2,5.12,28.3,215
13G1001662,12G000K453,12G000W041,Pop4,13F1306029,Male,T1,3.5,23,212
13G1001647,12G000K453,12G000W041,Pop4,13F1306029,Female,T1,3.5,25.6,212
13G1001657,12G000K453,12G000W041,Pop4,13F1306029,Female,T1,3.5,28.5,212
13G100208I,12G000K453,12G000W041,Pop4,13F1306029,Female,T1,3.5,33.2,212
13G100286I,12G000K453,12G000W041,Pop4,13F1306029,Female,T1,3.5,34.2,212
13G100288I,12G000K453,12G000W041,Pop4,13F1306029,Female,T1,3.5,34.6,212
13G100408J,12G000K453,12G000W041,Pop4,13F1306029,Male,T1,3.76,26.1,213
13G100430J,12G000K453,12G000W041,Pop4,13F1306029,Male,T1,3.76,26.2,213
13G100470J,12G000K453,12G000W041,Pop4,13F1306029,Male,T1,3.76,27.3,213
13G1003999,12G000K453,12G000W041,Pop4,13F1306029,Female,T1,3.76,28.3,213
13G1003982,12G000K453,12G000W041,Pop4,13F1306029,Female,T1,3.76,31,213
13G1001860,12G000K453,12G000W041,Pop4,13F1306029,Male,T1,4.35,15.9,212
13G1001859,12G000K453,12G000W041,Pop4,13F1306029,Female,T1,4.35,23.1,212
13G1001839,12G000K453,12G000W041,Pop4,13F1306029,Male,T1,4.35,24.3,212
13G1001828,12G000K453,12G000W041,Pop4,13F1306029,Female,T1,4.35,28.8,212
13G100031I,12G000K453,12G000W041,Pop4,13F1306029,Male,T1,4.35,28.9,212
13G100093I,12G000K453,12G000W041,Pop4,13F1306029,Male,T1,4.35,30.6,212
13G1003339,12G000K453,12G000W041,Pop4,13F1306029,Female,T1,,37.2,212
13G1001682,12G000K453,12G000W041,Pop4,13F1306029,Male,T2,3.5,19.2,212
13G1001645,12G000K453,12G000W041,Pop4,13F1306029,Male,T2,3.5,21.2,212
13G1001644,12G000K453,12G000W041,Pop4,13F1306029,Male,T2,3.5,22.5,212
13G1001649,12G000K453,12G000W041,Pop4,13F1306029,Female,T2,3.5,23.1,212
13G1001668,12G000K453,12G000W041,Pop4,13F1306029,Female,T2,3.5,28,212
13G100291I,12G000K453,12G000W041,Pop4,13F1306029,Female,T2,3.5,31.6,212
13G100231I,12G000K453,12G000W041,Pop4,13F1306029,Female,T2,3.5,31.8,212
13G1003975,12G000K453,12G000W041,Pop4,13F1306029,Male,T2,3.76,21.9,213
13G1003971,12G000K453,12G000W041,Pop4,13F1306029,Male,T2,3.76,22.4,213
13G1003986,12G000K453,12G000W041,Pop4,13F1306029,Male,T2,3.76,23.2,213
13G1003988,12G000K453,12G000W041,Pop4,13F1306029,Female,T2,3.76,23.4,213
13G100448J,12G000K453,12G000W041,Pop4,13F1306029,Male,T2,3.76,24.5,213
13G1003968,12G000K453,12G000W041,Pop4,13F1306029,Female,T2,3.76,25.4,213
13G1003991,12G000K453,12G000W041,Pop4,13F1306029,Female,T2,3.76,27.6,213
13G1003989,12G000K453,12G000W041,Pop4,13F1306029,Female,T2,3.76,28.6,213
13G100413J,12G000K453,12G000W041,Pop4,13F1306029,Female,T2,3.76,34.1,213
13G1001844,12G000K453,12G000W041,Pop4,13F1306029,Male,T2,4.35,22,212
13G1001819,12G000K453,12G000W041,Pop4,13F1306029,Male,T2,4.35,24.8,212
13G1001833,12G000K453,12G000W041,Pop4,13F1306029,Female,T2,4.35,25.3,212
13G1001826,12G000K453,12G000W041,Pop4,13F1306029,Female,T2,4.35,27.2,212
13G100032I,12G000K453,12G000W041,Pop4,13F1306029,Male,T2,4.35,29.3,212
13G1001854,12G000K453,12G000W041,Pop4,13F1306029,Female,T2,4.35,29.7,212
13G1001855,12G000K453,12G000W041,Pop4,13F1306029,Female,T2,4.35,31.2,212
13G100164I,12G000K453,12G000W041,Pop4,13F1306029,Female,T2,4.35,31.4,212
13G100000I,12G000K453,12G000W041,Pop4,13F1306029,Female,T2,4.35,34.2,212
13G1001052,12G000W285,12G000W088,Pop4,13F1306030,Male,T1,5.3,24.2,214
13G1001055,12G000W285,12G000W088,Pop4,13F1306030,Male,T1,5.3,24.6,214
13G1001051,12G000W285,12G000W088,Pop4,13F1306030,Male,T1,5.3,25.7,214
13G1001057,12G000W285,12G000W088,Pop4,13F1306030,Male,T1,5.3,26.1,214
13G100996I,12G000W285,12G000W088,Pop4,13F1306030,Male,T1,5.3,27.4,214
13G1001061,12G000W285,12G000W088,Pop4,13F1306030,Male,T1,5.3,32.4,214
13G1001058,12G000W285,12G000W088,Pop4,13F1306030,Female,T1,5.3,32.9,214
13G100920I,12G000W285,12G000W088,Pop4,13F1306030,Female,T1,5.3,34.6,214
13G1001639,12G000W285,12G000W088,Pop4,13F1306030,Female,T1,5.79,25.3,213
13G1001638,12G000W285,12G000W088,Pop4,13F1306030,Male,T1,5.79,27,213
13G100292I,12G000W285,12G000W088,Pop4,13F1306030,Male,T1,5.79,30.1,213
13G1001625,12G000W285,12G000W088,Pop4,13F1306030,Female,T1,5.79,31.5,213
13G1001621,12G000W285,12G000W088,Pop4,13F1306030,Female,T1,5.79,32.4,213
13G100279I,12G000W285,12G000W088,Pop4,13F1306030,Female,T1,5.79,33.5,213
13G100294I,12G000W285,12G000W088,Pop4,13F1306030,Female,T1,5.79,37.6,213
13G1002610,12G000W285,12G000W088,Pop4,13F1306030,Male,T1,5.84,27.5,214
13G1002580,12G000W285,12G000W088,Pop4,13F1306030,Female,T1,5.84,28.4,214
13G100018J,12G000W285,12G000W088,Pop4,13F1306030,Male,T1,5.84,28.4,214
13G100844J,12G000W285,12G000W088,Pop4,13F1306030,Male,T1,5.84,28.6,214
13G1002597,12G000W285,12G000W088,Pop4,13F1306030,Male,T1,5.84,29.2,214
13G1002581,12G000W285,12G000W088,Pop4,13F1306030,Female,T1,5.84,33.4,214
13G1002592,12G000W285,12G000W088,Pop4,13F1306030,Female,T1,5.84,34,214
13G1002606,12G000W285,12G000W088,Pop4,13F1306030,Female,T1,5.84,34.8,214
13G1001050,12G000W285,12G000W088,Pop4,13F1306030,Male,T2,5.3,23.1,214
13G1001043,12G000W285,12G000W088,Pop4,13F1306030,Male,T2,5.3,25.1,214
13G100979I,12G000W285,12G000W088,Pop4,13F1306030,Female,T2,5.3,29.3,214
13G101950I,12G000W285,12G000W088,Pop4,13F1306030,Female,T2,5.3,31.7,214
13G101921I,12G000W285,12G000W088,Pop4,13F1306030,Female,T2,5.3,34,214
13G1001628,12G000W285,12G000W088,Pop4,13F1306030,Male,T2,5.79,16.2,213
13G1001631,12G000W285,12G000W088,Pop4,13F1306030,Male,T2,5.79,17.8,213
13G100266I,12G000W285,12G000W088,Pop4,13F1306030,Male,T2,5.79,23.6,213
13G100206I,12G000W285,12G000W088,Pop4,13F1306030,Male,T2,5.79,23.8,213
13G1001641,12G000W285,12G000W088,Pop4,13F1306030,Male,T2,5.79,26.4,213
13G1001640,12G000W285,12G000W088,Pop4,13F1306030,Female,T2,5.79,28.7,213
13G1001633,12G000W285,12G000W088,Pop4,13F1306030,Female,T2,5.79,29.8,213
13G100229I,12G000W285,12G000W088,Pop4,13F1306030,Female,T2,5.79,31.9,213
13G1002590,12G000W285,12G000W088,Pop4,13F1306030,Male,T2,5.84,25.6,214
13G100128J,12G000W285,12G000W088,Pop4,13F1306030,Male,T2,5.84,27.2,214
13G1002586,12G000W285,12G000W088,Pop4,13F1306030,Female,T2,5.84,28,214
13G1002612,12G000W285,12G000W088,Pop4,13F1306030,Female,T2,5.84,30.5,214
13G1002587,12G000W285,12G000W088,Pop4,13F1306030,Female,T2,5.84,32,214
13G100137J,12G000W285,12G000W088,Pop4,13F1306030,Female,T2,5.84,32.4,214
13G100114J,12G000W285,12G000W088,Pop4,13F1306030,Female,T2,5.84,32.9,214
13G1002512,12G000W304,12G000W165,Pop4,13F1306032,Female,T1,6.09,22.2,214
13G1002527,12G000W304,12G000W165,Pop4,13F1306032,Female,T1,6.09,22.5,214
13G1002517,12G000W304,12G000W165,Pop4,13F1306032,Female,T1,6.09,27.6,214
13G1002495,12G000W304,12G000W165,Pop4,13F1306032,Male,T1,6.09,29.7,214
13G1002604,12G000W304,12G000W165,Pop4,13F1306032,Female,T1,6.59,18.9,214
13G1002613,12G000W304,12G000W165,Pop4,13F1306032,Male,T1,6.59,25.4,214
13G1002574,12G000W304,12G000W165,Pop4,13F1306032,Male,T1,6.59,26.3,214
13G1002588,12G000W304,12G000W165,Pop4,13F1306032,Male,T1,6.59,28.1,214
13G100135J,12G000W304,12G000W165,Pop4,13F1306032,Male,T1,6.59,28.7,214
13G1002594,12G000W304,12G000W165,Pop4,13F1306032,Male,T1,6.59,29.6,214
13G1002600,12G000W304,12G000W165,Pop4,13F1306032,Female,T1,6.59,34.7,214
13G100108J,12G000W304,12G000W165,Pop4,13F1306032,Female,T1,6.59,37,214
13G1002514,12G000W304,12G000W165,Pop4,13F1306032,Female,T2,6.09,18.7,214
13G1002524,12G000W304,12G000W165,Pop4,13F1306032,Male,T2,6.09,21,214
13G1002525,12G000W304,12G000W165,Pop4,13F1306032,Female,T2,6.09,21.4,214
13G1002515,12G000W304,12G000W165,Pop4,13F1306032,Male,T2,6.09,23.1,214
13G1002509,12G000W304,12G000W165,Pop4,13F1306032,Female,T2,6.09,24.8,214
13G100119J,12G000W304,12G000W165,Pop4,13F1306032,Female,T2,6.09,31.3,214
13G100149J,12G000W304,12G000W165,Pop4,13F1306032,Female,T2,6.09,31.8,214
13G1002596,12G000W304,12G000W165,Pop4,13F1306032,Male,T2,6.59,21.2,214
13G1002573,12G000W304,12G000W165,Pop4,13F1306032,Male,T2,6.59,24,214
13G100019J,12G000W304,12G000W165,Pop4,13F1306032,Male,T2,6.59,27.6,214
13G100075J,12G000W304,12G000W165,Pop4,13F1306032,Female,T2,6.59,32.7,214
13G100081J,12G000W304,12G000W165,Pop4,13F1306032,Female,T2,6.59,33.3,214
13G1002605,12G000W304,12G000W165,Pop4,13F1306032,Female,T2,6.59,36.8,214
13G1002611,12G000W304,12G000W165,Pop4,13F1306032,Female,T2,6.59,37.9,214
13G1001907,12G000V420,12G000V359,Pop4,13F1306034,Female,T1,6.89,26,212
13G100689I,12G000V420,12G000V359,Pop4,13F1306034,Female,T1,6.89,34.4,212
13G1003641,12G000V420,12G000V359,Pop4,13F1306034,Male,T1,7.01,23.2,213
13G1003618,12G000V420,12G000V359,Pop4,13F1306034,Female,T1,7.01,23.7,213
13G1003643,12G000V420,12G000V359,Pop4,13F1306034,Female,T1,7.01,27.2,213
13G1003632,12G000V420,12G000V359,Pop4,13F1306034,Female,T1,7.01,32.1,213
13G100859I,12G000V420,12G000V359,Pop4,13F1306034,Female,T1,7.01,33.5,213
13G1003997,12G000V420,12G000V359,Pop4,13F1306034,Male,T1,7.05,24,213
13G1003980,12G000V420,12G000V359,Pop4,13F1306034,Male,T1,7.05,25.5,213
13G1003998,12G000V420,12G000V359,Pop4,13F1306034,Female,T1,7.05,26.8,213
13G100400J,12G000V420,12G000V359,Pop4,13F1306034,Male,T1,7.05,31.5,213
13G1003981,12G000V420,12G000V359,Pop4,13F1306034,Female,T1,7.05,31.6,213
13G100466J,12G000V420,12G000V359,Pop4,13F1306034,Female,T1,7.05,37.5,213
13G1001908,12G000V420,12G000V359,Pop4,13F1306034,Male,T2,6.89,22.4,212
13G100688I,12G000V420,12G000V359,Pop4,13F1306034,Male,T2,6.89,25.1,212
13G1001911,12G000V420,12G000V359,Pop4,13F1306034,Female,T2,6.89,25.7,212
13G100639I,12G000V420,12G000V359,Pop4,13F1306034,Female,T2,6.89,30.2,212
13G100651I,12G000V420,12G000V359,Pop4,13F1306034,Female,T2,6.89,33.7,212
13G1003628,12G000V420,12G000V359,Pop4,13F1306034,Male,T2,7.01,18.9,213
13G1003637,12G000V420,12G000V359,Pop4,13F1306034,Male,T2,7.01,22.7,213
13G100886I,12G000V420,12G000V359,Pop4,13F1306034,Female,T2,7.01,34.9,213
13G100267I,12G000V420,12G000V359,Pop4,13F1306034,Female,T2,7.01,35.1,213
13G1003993,12G000V420,12G000V359,Pop4,13F1306034,Male,T2,7.05,19.9,213
13G1004001,12G000V420,12G000V359,Pop4,13F1306034,Female,T2,7.05,27.4,213
13G1003987,12G000V420,12G000V359,Pop4,13F1306034,Female,T2,7.05,28.4,213
13G100428J,12G000V420,12G000V359,Pop4,13F1306034,Female,T2,7.05,31.4,213
13G100529I,12G000W102,12G000K097,Pop4,13F1306044,Male,T1,4.3,27.2,210
13G100436I,12G000W102,12G000K097,Pop4,13F1306044,Male,T1,4.3,28.4,210
13G1003608,12G000W102,12G000K097,Pop4,13F1306044,Female,T1,4.3,30,210
13G100522I,12G000W102,12G000K097,Pop4,13F1306044,Female,T1,4.3,34.6,210
13G1003354,12G000W102,12G000K097,Pop4,13F1306044,Male,T1,4.33,21.9,210
13G1003358,12G000W102,12G000K097,Pop4,13F1306044,Female,T1,4.33,28.2,210
13G1003365,12G000W102,12G000K097,Pop4,13F1306044,Female,T1,4.33,29.5,210
13G1003328,12G000W102,12G000K097,Pop4,13F1306044,Female,T1,4.33,29.9,210
13G1003341,12G000W102,12G000K097,Pop4,13F1306044,Female,T1,4.33,30.9,210
13G100422I,12G000W102,12G000K097,Pop4,13F1306044,Female,T1,4.33,33.3,210
13G1003355,12G000W102,12G000K097,Pop4,13F1306044,Female,T1,4.33,34.2,210
13G1003992,12G000W102,12G000K097,Pop4,13F1306044,Male,T1,5.2,22.2,211
