AnimalID,SireID,DamID,FamilyID,SexID,Year,Breed
G010B103,G900A314,G900B057,16F242,1,2016,unknown
G010B131,G900A314,G900B057,16F242,1,2016,unknown
G010B190,G900A314,G900B057,16F242,2,2016,unknown
G010B527,G900A314,G900B057,16F242,1,2016,unknown
G010B551,G900A314,G900B057,16F242,2,2016,unknown
G010B582,G900A314,G900B057,16F242,2,2016,unknown
G010B600,G900A314,G900B057,16F242,1,2016,unknown
G010B603,G900A314,G900B057,16F242,1,2016,unknown
G010B655,G900A314,G900B057,16F242,2,2016,unknown
G010B687,G900A314,G900B057,16F242,2,2016,unknown
G010C063,G900A314,G900B057,16F242,1,2016,unknown
G010C477,G900A314,G900B057,16F242,2,2016,unknown
G010C652,G900A314,G900B057,16F242,2,2016,unknown
G010C757,G900A314,G900B057,16F242,2,2016,unknown
G010C856,G900A314,G900B057,16F242,2,2016,unknown
G010C879,G900A314,G900B057,16F242,1,2016,unknown
G010C900,G900A314,G900B057,16F242,1,2016,unknown
G010D049,G900A314,G900B057,16F242,2,2016,unknown
G010D186,G900A314,G900B057,16F242,2,2016,unknown
G010D267,G900A314,G900B057,16F242,2,2016,unknown
G010D394,G900A314,G900B057,16F242,1,2016,unknown
G010D585,G900A314,G900B057,16F242,1,2016,unknown
G010D954,G900A314,G900B057,16F242,2,2016,unknown
G010D995,G900A314,G900B057,16F242,2,2016,unknown
G0100072,G900A314,G900B057,16F242,1,2016,unknown
G0100073,G900A314,G900B057,16F242,1,2016,unknown
G0100074,G900A314,G900B057,16F242,1,2016,unknown
G0100075,G900A314,G900B057,16F242,1,2016,unknown
G010A077,G900B535,G900C004,16F251,1,2016,unknown
G010A117,G900B535,G900C004,16F251,2,2016,unknown
G010A234,G900B535,G900C004,16F251,2,2016,unknown
G010A314,G900B535,G900C004,16F251,2,2016,unknown
G010A326,G900B535,G900C004,16F251,1,2016,unknown
G010A534,G900B535,G900C004,16F251,2,2016,unknown
G010A842,G900B535,G900C004,16F251,2,2016,unknown
G010B081,G900B535,G900C004,16F251,2,2016,unknown
G010B210,G900B535,G900C004,16F251,1,2016,unknown
G010B277,G900B535,G900C004,16F251,2,2016,unknown
G010B432,G900B535,G900C004,16F251,2,2016,unknown
G010B611,G900B535,G900C004,16F251,2,2016,unknown
G010B731,G900B535,G900C004,16F251,1,2016,unknown
G010B771,G900B535,G900C004,16F251,2,2016,unknown
G010B841,G900B535,G900C004,16F251,1,2016,unknown
G010B942,G900B535,G900C004,16F251,1,2016,unknown
G010B983,G900B535,G900C004,16F251,2,2016,unknown
G010C006,G900B535,G900C004,16F251,1,2016,unknown
G010C013,G900B535,G900C004,16F251,1,2016,unknown
G010C310,G900B535,G900C004,16F251,2,2016,unknown
G010C382,G900B535,G900C004,16F251,2,2016,unknown
G010C452,G900B535,G900C004,16F251,1,2016,unknown
G010C604,G900B535,G900C004,16F251,2,2016,unknown
G010C610,G900B535,G900C004,16F251,2,2016,unknown
G010C776,G900B535,G900C004,16F251,1,2016,unknown
G010C972,G900B535,G900C004,16F251,1,2016,unknown
G010D032,G900B535,G900C004,16F251,1,2016,unknown
G010D038,G900B535,G900C004,16F251,2,2016,unknown
G010D163,G900B535,G900C004,16F251,1,2016,unknown
G010D268,G900B535,G900C004,16F251,1,2016,unknown
G010D274,G900B535,G900C004,16F251,2,2016,unknown
G010D376,G900B535,G900C004,16F251,2,2016,unknown
G010D402,G900B535,G900C004,16F251,1,2016,unknown
G010D600,G900B535,G900C004,16F251,2,2016,unknown
G010D770,G900B535,G900C004,16F251,2,2016,unknown
G0100134,G900B535,G900C004,16F251,1,2016,unknown
G0100135,G900B535,G900C004,16F251,2,2016,unknown
G0100136,G900B535,G900C004,16F251,1,2016,unknown
G0100137,G900B535,G900C004,16F251,1,2016,unknown
G010A137,G900B665,G900A151,16F261,2,2016,unknown
G010A165,G900B665,G900A151,16F261,1,2016,unknown
G010A173,G900B665,G900A151,16F261,1,2016,unknown
G010A256,G900B665,G900A151,16F261,2,2016,unknown
G010A389,G900B665,G900A151,16F261,2,2016,unknown
G010A390,G900B665,G900A151,16F261,2,2016,unknown
G010A417,G900B665,G900A151,16F261,2,2016,unknown
G010A462,G900B665,G900A151,16F261,1,2016,unknown
G010A506,G900B665,G900A151,16F261,2,2016,unknown
G010A712,G900B665,G900A151,16F261,1,2016,unknown
G010A719,G900B665,G900A151,16F261,2,2016,unknown
G010A995,G900B665,G900A151,16F261,1,2016,unknown
G010B003,G900B665,G900A151,16F261,1,2016,unknown
G010B143,G900B665,G900A151,16F261,1,2016,unknown
G010B242,G900B665,G900A151,16F261,2,2016,unknown
G010B327,G900B665,G900A151,16F261,2,2016,unknown
G010B348,G900B665,G900A151,16F261,1,2016,unknown
G010B353,G900B665,G900A151,16F261,2,2016,unknown
G010B370,G900B665,G900A151,16F261,1,2016,unknown
G010B656,G900B665,G900A151,16F261,2,2016,unknown
G010B682,G900B665,G900A151,16F261,2,2016,unknown
G010B691,G900B665,G900A151,16F261,1,2016,unknown
G010B766,G900B665,G900A151,16F261,1,2016,unknown
G010B815,G900B665,G900A151,16F261,2,2016,unknown
G010C189,G900B665,G900A151,16F261,2,2016,unknown
G010C247,G900B665,G900A151,16F261,2,2016,unknown
G010C519,G900B665,G900A151,16F261,1,2016,unknown
G010C538,G900B665,G900A151,16F261,1,2016,unknown
G010C599,G900B665,G900A151,16F261,2,2016,unknown
G010C683,G900B665,G900A151,16F261,1,2016,unknown
G010C695,G900B665,G900A151,16F261,2,2016,unknown
G010C882,G900B665,G900A151,16F261,2,2016,unknown
G010C934,G900B665,G900A151,16F261,1,2016,unknown
G010C965,G900B665,G900A151,16F261,1,2016,unknown
G010C981,G900B665,G900A151,16F261,2,2016,unknown
G010D184,G900B665,G900A151,16F261,2,2016,unknown
G010D208,G900B665,G900A151,16F261,2,2016,unknown
G010D332,G900B665,G900A151,16F261,2,2016,unknown
G010D371,G900B665,G900A151,16F261,2,2016,unknown
G010D425,G900B665,G900A151,16F261,2,2016,unknown
G010D558,G900B665,G900A151,16F261,2,2016,unknown
G010D579,G900B665,G900A151,16F261,2,2016,unknown
G010D591,G900B665,G900A151,16F261,1,2016,unknown
G010D712,G900B665,G900A151,16F261,1,2016,unknown
G010D723,G900B665,G900A151,16F261,1,2016,unknown
G010D762,G900B665,G900A151,16F261,1,2016,unknown
G010D807,G900B665,G900A151,16F261,2,2016,unknown
G010D837,G900B665,G900A151,16F261,2,2016,unknown
G010D982,G900B665,G900A151,16F261,2,2016,unknown
G010A034,G900D359,G900D319,16F281,2,2016,unknown
G010A343,G900D359,G900D319,16F281,2,2016,unknown
G010A426,G900D359,G900D319,16F281,1,2016,unknown
G010A448,G900D359,G900D319,16F281,2,2016,unknown
G010A520,G900D359,G900D319,16F281,1,2016,unknown
G010A744,G900D359,G900D319,16F281,1,2016,unknown
G010B430,G900D359,G900D319,16F281,2,2016,unknown
G010C926,G900D359,G900D319,16F281,2,2016,unknown
G010D085,G900D359,G900D319,16F281,1,2016,unknown
G010D472,G900D359,G900D319,16F281,2,2016,unknown
G010D564,G900D359,G900D319,16F281,2,2016,unknown
G010D793,G900D359,G900D319,16F281,1,2016,unknown
G010D863,G900D359,G900D319,16F281,2,2016,unknown
G010A193,G900D359,G900A866,16F282,2,2016,unknown
G010A216,G900D359,G900A866,16F282,2,2016,unknown
G010A442,G900D359,G900A866,16F282,2,2016,unknown
G010A542,G900D359,G900A866,16F282,2,2016,unknown
G010A673,G900D359,G900A866,16F282,1,2016,unknown
G010A781,G900D359,G900A866,16F282,1,2016,unknown
G010A867,G900D359,G900A866,16F282,2,2016,unknown
G010B008,G900D359,G900A866,16F282,2,2016,unknown
G010B162,G900D359,G900A866,16F282,2,2016,unknown
G010B265,G900D359,G900A866,16F282,1,2016,unknown
G010B271,G900D359,G900A866,16F282,2,2016,unknown
G010B363,G900D359,G900A866,16F282,1,2016,unknown
G010B410,G900D359,G900A866,16F282,1,2016,unknown
G010B668,G900D359,G900A866,16F282,1,2016,unknown
G010B769,G900D359,G900A866,16F282,2,2016,unknown
G010B860,G900D359,G900A866,16F282,2,2016,unknown
G010B881,G900D359,G900A866,16F282,2,2016,unknown
G010B911,G900D359,G900A866,16F282,2,2016,unknown
G010B995,G900D359,G900A866,16F282,2,2016,unknown
G010C015,G900D359,G900A866,16F282,2,2016,unknown
G010C017,G900D359,G900A866,16F282,1,2016,unknown
G010C019,G900D359,G900A866,16F282,1,2016,unknown
G010C145,G900D359,G900A866,16F282,2,2016,unknown
G010C160,G900D359,G900A866,16F282,2,2016,unknown
G010C321,G900D359,G900A866,16F282,1,2016,unknown
G010C548,G900D359,G900A866,16F282,2,2016,unknown
G010C602,G900D359,G900A866,16F282,2,2016,unknown
G010C742,G900D359,G900A866,16F282,2,2016,unknown
G010C748,G900D359,G900A866,16F282,2,2016,unknown
G010C752,G900D359,G900A866,16F282,1,2016,unknown
G010C801,G900D359,G900A866,16F282,2,2016,unknown
G010C817,G900D359,G900A866,16F282,1,2016,unknown
G010C979,G900D359,G900A866,16F282,1,2016,unknown
G010D076,G900D359,G900A866,16F282,2,2016,unknown
G010D131,G900D359,G900A866,16F282,1,2016,unknown
G010D152,G900D359,G900A866,16F282,1,2016,unknown
G010D177,G900D359,G900A866,16F282,2,2016,unknown
G010D242,G900D359,G900A866,16F282,1,2016,unknown
G010D253,G900D359,G900A866,16F282,1,2016,unknown
G010D383,G900D359,G900A866,16F282,2,2016,unknown
G010D484,G900D359,G900A866,16F282,1,2016,unknown
G010D627,G900D359,G900A866,16F282,2,2016,unknown
G010D649,G900D359,G900A866,16F282,2,2016,unknown
G010D662,G900D359,G900A866,16F282,2,2016,unknown
G010D790,G900D359,G900A866,16F282,2,2016,unknown
G010D951,G900D359,G900A866,16F282,1,2016,unknown
G010D978,G900D359,G900A866,16F282,2,2016,unknown
G0100106,G900D359,G900A866,16F282,2,2016,unknown
G0100107,G900D359,G900A866,16F282,2,2016,unknown
G0100108,G900D359,G900A866,16F282,2,2016,unknown
G010A048,G900A207,G900D939,16F291,1,2016,unknown
G010A120,G900A207,G900D939,16F291,1,2016,unknown
G010A232,G900A207,G900D939,16F291,2,2016,unknown
G010A244,G900A207,G900D939,16F291,2,2016,unknown
G010A530,G900A207,G900D939,16F291,1,2016,unknown
G010A853,G900A207,G900D939,16F291,1,2016,unknown
G010B266,G900A207,G900D939,16F291,2,2016,unknown
G010B347,G900A207,G900D939,16F291,2,2016,unknown
G010B538,G900A207,G900D939,16F291,1,2016,unknown
G010B746,G900A207,G900D939,16F291,2,2016,unknown
G010B907,G900A207,G900D939,16F291,1,2016,unknown
G010C045,G900A207,G900D939,16F291,2,2016,unknown
G010C077,G900A207,G900D939,16F291,1,2016,unknown
G010C079,G900A207,G900D939,16F291,2,2016,unknown
G010C389,G900A207,G900D939,16F291,2,2016,unknown
G010C415,G900A207,G900D939,16F291,2,2016,unknown
G010C483,G900A207,G900D939,16F291,1,2016,unknown
G010C528,G900A207,G900D939,16F291,2,2016,unknown
G010C726,G900A207,G900D939,16F291,1,2016,unknown
G010C944,G900A207,G900D939,16F291,2,2016,unknown
G010D105,G900A207,G900D939,16F291,1,2016,unknown
G010D220,G900A207,G900D939,16F291,2,2016,unknown
G010D476,G900A207,G900D939,16F291,2,2016,unknown
G010D496,G900A207,G900D939,16F291,2,2016,unknown
G010A101,G900B804,G900A816,16F301,1,2016,unknown
G010A170,G900B804,G900A816,16F301,1,2016,unknown
G010A396,G900B804,G900A816,16F301,2,2016,unknown
G010A421,G900B804,G900A816,16F301,2,2016,unknown
G010A555,G900B804,G900A816,16F301,1,2016,unknown
G010A557,G900B804,G900A816,16F301,2,2016,unknown
G010A573,G900B804,G900A816,16F301,1,2016,unknown
G010A632,G900B804,G900A816,16F301,2,2016,unknown
G010A672,G900B804,G900A816,16F301,2,2016,unknown
G010A780,G900B804,G900A816,16F301,2,2016,unknown
G010A796,G900B804,G900A816,16F301,1,2016,unknown
G010A961,G900B804,G900A816,16F301,1,2016,unknown
G010A983,G900B804,G900A816,16F301,2,2016,unknown
G010B155,G900B804,G900A816,16F301,2,2016,unknown
G010B194,G900B804,G900A816,16F301,2,2016,unknown
G010B243,G900B804,G900A816,16F301,1,2016,unknown
G010B480,G900B804,G900A816,16F301,2,2016,unknown
G010B710,G900B804,G900A816,16F301,1,2016,unknown
G010B748,G900B804,G900A816,16F301,2,2016,unknown
G010B819,G900B804,G900A816,16F301,1,2016,unknown
G010B991,G900B804,G900A816,16F301,2,2016,unknown
G010C046,G900B804,G900A816,16F301,2,2016,unknown
G010C081,G900B804,G900A816,16F301,2,2016,unknown
G010C092,G900B804,G900A816,16F301,2,2016,unknown
G010C104,G900B804,G900A816,16F301,1,2016,unknown
G010C380,G900B804,G900A816,16F301,2,2016,unknown
G010C504,G900B804,G900A816,16F301,1,2016,unknown
G010C514,G900B804,G900A816,16F301,2,2016,unknown
G010C568,G900B804,G900A816,16F301,2,2016,unknown
G010C941,G900B804,G900A816,16F301,2,2016,unknown
G010C957,G900B804,G900A816,16F301,2,2016,unknown
G010D100,G900B804,G900A816,16F301,1,2016,unknown
G010D151,G900B804,G900A816,16F301,1,2016,unknown
G010D176,G900B804,G900A816,16F301,2,2016,unknown
G010D278,G900B804,G900A816,16F301,2,2016,unknown
G010D466,G900B804,G900A816,16F301,2,2016,unknown
G010D481,G900B804,G900A816,16F301,2,2016,unknown
G010D754,G900B804,G900A816,16F301,2,2016,unknown
G010D801,G900B804,G900A816,16F301,2,2016,unknown
G010D914,G900B804,G900A816,16F301,2,2016,unknown
G010D957,G900B804,G900A816,16F301,2,2016,unknown
G010D971,G900B804,G900A816,16F301,1,2016,unknown
G0100110,G900B804,G900A816,16F301,2,2016,unknown
G0100111,G900B804,G900A816,16F301,2,2016,unknown
G0100112,G900B804,G900A816,16F301,2,2016,unknown
G0100113,G900B804,G900A816,16F301,2,2016,unknown
G010A039,G900C965,G900C592,16F311,1,2016,unknown
G010A086,G900C965,G900C592,16F311,1,2016,unknown
G010A098,G900C965,G900C592,16F311,2,2016,unknown
G010A153,G900C965,G900C592,16F311,2,2016,unknown
G010A188,G900C965,G900C592,16F311,2,2016,unknown
G010A336,G900C965,G900C592,16F311,2,2016,unknown
G010A370,G900C965,G900C592,16F311,2,2016,unknown
G010A455,G900C965,G900C592,16F311,1,2016,unknown
G010A482,G900C965,G900C592,16F311,2,2016,unknown
G010A561,G900C965,G900C592,16F311,2,2016,unknown
G010A595,G900C965,G900C592,16F311,2,2016,unknown
G010A634,G900C965,G900C592,16F311,1,2016,unknown
G010A684,G900C965,G900C592,16F311,1,2016,unknown
G010A790,G900C965,G900C592,16F311,2,2016,unknown
G010A962,G900C965,G900C592,16F311,1,2016,unknown
G010B009,G900C965,G900C592,16F311,1,2016,unknown
G010B220,G900C965,G900C592,16F311,1,2016,unknown
G010B238,G900C965,G900C592,16F311,1,2016,unknown
G010B293,G900C965,G900C592,16F311,2,2016,unknown
G010B423,G900C965,G900C592,16F311,2,2016,unknown
G010B476,G900C965,G900C592,16F311,2,2016,unknown
G010B581,G900C965,G900C592,16F311,2,2016,unknown
G010B657,G900C965,G900C592,16F311,1,2016,unknown
G010B709,G900C965,G900C592,16F311,2,2016,unknown
G010B867,G900C965,G900C592,16F311,1,2016,unknown
G010B877,G900C965,G900C592,16F311,1,2016,unknown
G010B930,G900C965,G900C592,16F311,1,2016,unknown
G010C352,G900C965,G900C592,16F311,1,2016,unknown
G010C894,G900C965,G900C592,16F311,1,2016,unknown
G010C897,G900C965,G900C592,16F311,2,2016,unknown
G010C983,G900C965,G900C592,16F311,1,2016,unknown
G010D079,G900C965,G900C592,16F311,2,2016,unknown
G010D098,G900C965,G900C592,16F311,2,2016,unknown
G010D264,G900C965,G900C592,16F311,2,2016,unknown
G010D282,G900C965,G900C592,16F311,1,2016,unknown
G010D312,G900C965,G900C592,16F311,2,2016,unknown
G010D427,G900C965,G900C592,16F311,1,2016,unknown
G010D552,G900C965,G900C592,16F311,1,2016,unknown
G010D565,G900C965,G900C592,16F311,1,2016,unknown
G010D629,G900C965,G900C592,16F311,2,2016,unknown
G010D652,G900C965,G900C592,16F311,1,2016,unknown
G010D769,G900C965,G900C592,16F311,1,2016,unknown
G010D845,G900C965,G900C592,16F311,1,2016,unknown
G010D890,G900C965,G900C592,16F311,2,2016,unknown
G010D924,G900C965,G900C592,16F311,1,2016,unknown
G010D963,G900C965,G900C592,16F311,2,2016,unknown
G0100150,G900C965,G900C592,16F311,2,2016,unknown
G0100151,G900C965,G900C592,16F311,2,2016,unknown
G0100152,G900C965,G900C592,16F311,1,2016,unknown
G010A015,G900C965,G900B346,16F312,2,2016,unknown
G010A269,G900C965,G900B346,16F312,2,2016,unknown
G010A300,G900C965,G900B346,16F312,1,2016,unknown
G010A311,G900C965,G900B346,16F312,2,2016,unknown
G010A476,G900C965,G900B346,16F312,1,2016,unknown
G010A535,G900C965,G900B346,16F312,1,2016,unknown
G010A824,G900C965,G900B346,16F312,2,2016,unknown
G010A932,G900C965,G900B346,16F312,1,2016,unknown
G010B062,G900C965,G900B346,16F312,2,2016,unknown
G010B079,G900C965,G900B346,16F312,1,2016,unknown
G010B175,G900C965,G900B346,16F312,1,2016,unknown
G010B189,G900C965,G900B346,16F312,1,2016,unknown
G010B259,G900C965,G900B346,16F312,1,2016,unknown
G010B521,G900C965,G900B346,16F312,2,2016,unknown
G010B545,G900C965,G900B346,16F312,2,2016,unknown
G010B584,G900C965,G900B346,16F312,2,2016,unknown
G010B698,G900C965,G900B346,16F312,1,2016,unknown
G010B725,G900C965,G900B346,16F312,2,2016,unknown
G010B842,G900C965,G900B346,16F312,2,2016,unknown
G010B973,G900C965,G900B346,16F312,1,2016,unknown
G010C105,G900C965,G900B346,16F312,1,2016,unknown
G010C168,G900C965,G900B346,16F312,1,2016,unknown
G010C191,G900C965,G900B346,16F312,2,2016,unknown
G010C357,G900C965,G900B346,16F312,2,2016,unknown
G010C436,G900C965,G900B346,16F312,1,2016,unknown
G010C450,G900C965,G900B346,16F312,2,2016,unknown
G010C501,G900C965,G900B346,16F312,1,2016,unknown
G010C733,G900C965,G900B346,16F312,2,2016,unknown
G010C838,G900C965,G900B346,16F312,2,2016,unknown
G010C943,G900C965,G900B346,16F312,1,2016,unknown
G010C953,G900C965,G900B346,16F312,1,2016,unknown
G010D066,G900C965,G900B346,16F312,1,2016,unknown
G010D161,G900C965,G900B346,16F312,1,2016,unknown
G010D187,G900C965,G900B346,16F312,1,2016,unknown
G010D240,G900C965,G900B346,16F312,1,2016,unknown
G010D319,G900C965,G900B346,16F312,2,2016,unknown
G010D416,G900C965,G900B346,16F312,2,2016,unknown
G010D461,G900C965,G900B346,16F312,1,2016,unknown
G010D583,G900C965,G900B346,16F312,1,2016,unknown
G010D616,G900C965,G900B346,16F312,1,2016,unknown
G010D727,G900C965,G900B346,16F312,2,2016,unknown
G010D734,G900C965,G900B346,16F312,2,2016,unknown
G010D826,G900C965,G900B346,16F312,2,2016,unknown
G010D844,G900C965,G900B346,16F312,1,2016,unknown
G010D926,G900C965,G900B346,16F312,2,2016,unknown
G010D958,G900C965,G900B346,16F312,2,2016,unknown
G010D972,G900C965,G900B346,16F312,1,2016,unknown
G0100077,G900C965,G900B346,16F312,1,2016,unknown
G010A014,G900C965,G900C581,16F313,2,2016,unknown
G010A063,G900C965,G900C581,16F313,1,2016,unknown
G010A076,G900C965,G900C581,16F313,2,2016,unknown
G010A080,G900C965,G900C581,16F313,1,2016,unknown
G010A087,G900C965,G900C581,16F313,1,2016,unknown
G010A156,G900C965,G900C581,16F313,1,2016,unknown
G010A281,G900C965,G900C581,16F313,2,2016,unknown
G010A375,G900C965,G900C581,16F313,1,2016,unknown
G010A438,G900C965,G900C581,16F313,1,2016,unknown
G010A776,G900C965,G900C581,16F313,2,2016,unknown
G010A787,G900C965,G900C581,16F313,2,2016,unknown
G010A848,G900C965,G900C581,16F313,1,2016,unknown
G010A885,G900C965,G900C581,16F313,2,2016,unknown
G010B150,G900C965,G900C581,16F313,2,2016,unknown
G010B198,G900C965,G900C581,16F313,2,2016,unknown
G010B218,G900C965,G900C581,16F313,2,2016,unknown
G010B227,G900C965,G900C581,16F313,1,2016,unknown
G010B244,G900C965,G900C581,16F313,2,2016,unknown
G010B389,G900C965,G900C581,16F313,2,2016,unknown
G010B394,G900C965,G900C581,16F313,2,2016,unknown
G010B524,G900C965,G900C581,16F313,2,2016,unknown
G010B617,G900C965,G900C581,16F313,1,2016,unknown
G010B757,G900C965,G900C581,16F313,1,2016,unknown
G010B765,G900C965,G900C581,16F313,2,2016,unknown
G010B889,G900C965,G900C581,16F313,2,2016,unknown
G010B892,G900C965,G900C581,16F313,1,2016,unknown
G010B924,G900C965,G900C581,16F313,1,2016,unknown
G010C053,G900C965,G900C581,16F313,2,2016,unknown
G010C113,G900C965,G900C581,16F313,2,2016,unknown
G010C148,G900C965,G900C581,16F313,2,2016,unknown
G010C282,G900C965,G900C581,16F313,2,2016,unknown
G010C284,G900C965,G900C581,16F313,2,2016,unknown
G010C398,G900C965,G900C581,16F313,1,2016,unknown
G010C508,G900C965,G900C581,16F313,2,2016,unknown
G010C974,G900C965,G900C581,16F313,1,2016,unknown
G010D044,G900C965,G900C581,16F313,1,2016,unknown
G010D097,G900C965,G900C581,16F313,2,2016,unknown
G010D109,G900C965,G900C581,16F313,1,2016,unknown
G010D118,G900C965,G900C581,16F313,2,2016,unknown
G010D280,G900C965,G900C581,16F313,1,2016,unknown
G010D284,G900C965,G900C581,16F313,2,2016,unknown
G010D498,G900C965,G900C581,16F313,2,2016,unknown
G010D571,G900C965,G900C581,16F313,2,2016,unknown
G010D595,G900C965,G900C581,16F313,2,2016,unknown
G010D604,G900C965,G900C581,16F313,2,2016,unknown
G010D612,G900C965,G900C581,16F313,2,2016,unknown
G010D641,G900C965,G900C581,16F313,2,2016,unknown
G010D666,G900C965,G900C581,16F313,1,2016,unknown
G010D695,G900C965,G900C581,16F313,2,2016,unknown
G010D741,G900C965,G900C581,16F313,2,2016,unknown
G010D861,G900C965,G900C581,16F313,2,2016,unknown
G0100132,G900C965,G900C581,16F313,1,2016,unknown
G010A028,G900A907,G900B766,16F321,2,2016,unknown
G010A212,G900A907,G900B766,16F321,2,2016,unknown
G010A260,G900A907,G900B766,16F321,2,2016,unknown
G010A432,G900A907,G900B766,16F321,2,2016,unknown
G010A726,G900A907,G900B766,16F321,1,2016,unknown
G010A923,G900A907,G900B766,16F321,2,2016,unknown
G010B080,G900A907,G900B766,16F321,2,2016,unknown
G010B182,G900A907,G900B766,16F321,1,2016,unknown
G010B295,G900A907,G900B766,16F321,1,2016,unknown
G010B343,G900A907,G900B766,16F321,1,2016,unknown
G010B409,G900A907,G900B766,16F321,1,2016,unknown
G010B482,G900A907,G900B766,16F321,2,2016,unknown
G010B518,G900A907,G900B766,16F321,1,2016,unknown
G010B541,G900A907,G900B766,16F321,1,2016,unknown
G010B902,G900A907,G900B766,16F321,1,2016,unknown
G010B937,G900A907,G900B766,16F321,1,2016,unknown
G010C004,G900A907,G900B766,16F321,1,2016,unknown
G010C083,G900A907,G900B766,16F321,2,2016,unknown
G010C138,G900A907,G900B766,16F321,2,2016,unknown
G010C307,G900A907,G900B766,16F321,2,2016,unknown
G010C319,G900A907,G900B766,16F321,1,2016,unknown
G010C345,G900A907,G900B766,16F321,2,2016,unknown
G010C379,G900A907,G900B766,16F321,1,2016,unknown
G010C384,G900A907,G900B766,16F321,1,2016,unknown
G010C479,G900A907,G900B766,16F321,2,2016,unknown
G010C569,G900A907,G900B766,16F321,2,2016,unknown
G010C576,G900A907,G900B766,16F321,1,2016,unknown
G010C799,G900A907,G900B766,16F321,1,2016,unknown
G010C850,G900A907,G900B766,16F321,2,2016,unknown
G010C876,G900A907,G900B766,16F321,1,2016,unknown
G010C884,G900A907,G900B766,16F321,2,2016,unknown
G010D183,G900A907,G900B766,16F321,2,2016,unknown
G010D283,G900A907,G900B766,16F321,2,2016,unknown
G010D341,G900A907,G900B766,16F321,1,2016,unknown
G010D388,G900A907,G900B766,16F321,1,2016,unknown
G010D561,G900A907,G900B766,16F321,2,2016,unknown
G010D598,G900A907,G900B766,16F321,2,2016,unknown
G0100122,G900A907,G900B766,16F321,1,2016,unknown
G010A012,G900A907,G900B400,16F322,2,2016,unknown
G010A126,G900A907,G900B400,16F322,2,2016,unknown
G010A149,G900A907,G900B400,16F322,2,2016,unknown
G010A178,G900A907,G900B400,16F322,2,2016,unknown
G010A196,G900A907,G900B400,16F322,1,2016,unknown
G010A278,G900A907,G900B400,16F322,1,2016,unknown
G010A284,G900A907,G900B400,16F322,2,2016,unknown
G010A321,G900A907,G900B400,16F322,2,2016,unknown
G010A495,G900A907,G900B400,16F322,2,2016,unknown
G010A516,G900A907,G900B400,16F322,1,2016,unknown
G010A521,G900A907,G900B400,16F322,1,2016,unknown
G010A536,G900A907,G900B400,16F322,2,2016,unknown
G010A691,G900A907,G900B400,16F322,2,2016,unknown
G010A714,G900A907,G900B400,16F322,1,2016,unknown
G010A754,G900A907,G900B400,16F322,2,2016,unknown
G010A928,G900A907,G900B400,16F322,1,2016,unknown
G010B116,G900A907,G900B400,16F322,1,2016,unknown
G010B407,G900A907,G900B400,16F322,1,2016,unknown
G010B629,G900A907,G900B400,16F322,1,2016,unknown
G010C016,G900A907,G900B400,16F322,2,2016,unknown
G010C040,G900A907,G900B400,16F322,2,2016,unknown
G010C240,G900A907,G900B400,16F322,2,2016,unknown
G010C486,G900A907,G900B400,16F322,2,2016,unknown
G010C789,G900A907,G900B400,16F322,2,2016,unknown
G010C911,G900A907,G900B400,16F322,2,2016,unknown
G010D679,G900A907,G900B400,16F322,1,2016,unknown
G0100017,G900A907,G900B400,16F322,2,2016,unknown
G0100018,G900A907,G900B400,16F322,1,2016,unknown
G010A056,G900B715,G900D806,16F331,1,2016,unknown
G010A142,G900B715,G900D806,16F331,2,2016,unknown
G010A622,G900B715,G900D806,16F331,1,2016,unknown
G010A693,G900B715,G900D806,16F331,2,2016,unknown
G010A806,G900B715,G900D806,16F331,1,2016,unknown
G010A889,G900B715,G900D806,16F331,1,2016,unknown
G010A985,G900B715,G900D806,16F331,1,2016,unknown
G010B020,G900B715,G900D806,16F331,1,2016,unknown
G010B170,G900B715,G900D806,16F331,1,2016,unknown
G010B186,G900B715,G900D806,16F331,1,2016,unknown
G010B219,G900B715,G900D806,16F331,2,2016,unknown
G010B251,G900B715,G900D806,16F331,1,2016,unknown
G010B422,G900B715,G900D806,16F331,2,2016,unknown
G010B606,G900B715,G900D806,16F331,1,2016,unknown
G010B622,G900B715,G900D806,16F331,2,2016,unknown
G010B653,G900B715,G900D806,16F331,1,2016,unknown
G010B754,G900B715,G900D806,16F331,1,2016,unknown
G010B855,G900B715,G900D806,16F331,2,2016,unknown
G010B880,G900B715,G900D806,16F331,1,2016,unknown
G010B901,G900B715,G900D806,16F331,1,2016,unknown
G010B972,G900B715,G900D806,16F331,1,2016,unknown
G010C183,G900B715,G900D806,16F331,1,2016,unknown
G010C283,G900B715,G900D806,16F331,2,2016,unknown
G010C291,G900B715,G900D806,16F331,2,2016,unknown
G010C303,G900B715,G900D806,16F331,2,2016,unknown
G010C458,G900B715,G900D806,16F331,1,2016,unknown
G010C520,G900B715,G900D806,16F331,1,2016,unknown
G010C531,G900B715,G900D806,16F331,1,2016,unknown
G010C534,G900B715,G900D806,16F331,2,2016,unknown
G010C741,G900B715,G900D806,16F331,1,2016,unknown
G010C745,G900B715,G900D806,16F331,1,2016,unknown
G010C806,G900B715,G900D806,16F331,2,2016,unknown
G010D025,G900B715,G900D806,16F331,1,2016,unknown
G010D080,G900B715,G900D806,16F331,1,2016,unknown
